cellosaurus_id,CELL_LINE_NAME,DRUG_NAME,LN_IC50,CELL_LINE_TISSUE_1,CELL_LINE_TISSUE_2,DRUG_TARGET_PATHWAY
CVCL_1144,CP66-MEL,RVX-208,5.943038,skin,melanoma,Chromatin other
CVCL_1591,NCI-H82,RVX-208,3.4647620000000003,lung_SCLC,lung_small_cell_carcinoma,Chromatin other
CVCL_2310,BICR 22,TAF1_5496,4.3059330000000005,aero_dig_tract,head and neck,Other
CVCL_1408,MFM-223,Cytarabine,4.6254040000000005,breast,breast,Other
CVCL_1334,KMS-12-BM,Fulvestrant,2.4026806634318967,myeloma,myeloma,Hormone-related
CVCL_1261,HCC2157,Topotecan,-0.730688,breast,breast,DNA replication
CVCL_1408,MFM-223,Mitoxantrone,3.362658,breast,breast,DNA replication
CVCL_1238,H-EMC-SS,Rapamycin,-2.106506,bone,chondrosarcoma,PI3K/MTOR signaling
CVCL_1350,KYSE-270,IRAK4_4710,4.513073,aero_dig_tract,oesophagus,"Other, kinases"
CVCL_1475,NCI-H1563,Afatinib,1.624119,lung_NSCLC,lung_NSCLC_adenocarcinoma,EGFR signaling
CVCL_0761,Hs 445,WZ4003,4.326026000000001,lymphoma,Hodgkin_lymphoma,"Other, kinases"
CVCL_1349,KYSE-180,AZD5438,0.949062,aero_dig_tract,oesophagus,Cell cycle
CVCL_A570,NCI-H513,AGI-6780,6.056871,unknown,unknown,Metabolism
CVCL_1689,SF268,Fludarabine,6.40607,nervous_system,glioma,Unclassified
CVCL_1185,EB3 [Human Burkitt lymphoma],CZC24832,4.4039150000000005,lymphoma,Burkitt_lymphoma,PI3K/MTOR signaling
CVCL_0244,DG-75,P22077,2.314973,lymphoma,Burkitt_lymphoma,Protein stability and degradation
CVCL_0630,SK-MES-1,Eg5_9814,-2.5455,lung_NSCLC,lung_NSCLC_squamous_cell_carcinoma,Other
CVCL_1169,DBTRG-05MG,AZD4547,3.981156,nervous_system,glioma,RTK signaling
CVCL_1045,22Rv1,MG-132,-1.690391,urogenital_system,prostate,Protein stability and degradation
CVCL_1046,23132/87,Niraparib,3.860452,digestive_system,stomach,Genome integrity
CVCL_1591,NCI-H82,AZD4547,2.620527,lung_SCLC,lung_small_cell_carcinoma,RTK signaling
CVCL_0062,MDA-MB-231,KRAS (G12C) Inhibitor-12,3.956818,breast,breast,ERK MAPK signaling
CVCL_4996,MS751,Dabrafenib,5.022342,urogenital_system,cervix,ERK MAPK signaling
CVCL_1325,Karpas-422,Buparlisib,0.860308,lymphoma,B_cell_lymphoma,PI3K/MTOR signaling
CVCL_1640,PC-14,AZD1332,6.1282440000000005,lung_NSCLC,lung_NSCLC_adenocarcinoma,RTK signaling
CVCL_1171,Detroit 562,Tamoxifen,2.113455,aero_dig_tract,head and neck,Hormone-related
CVCL_1132,COLO 684,Vinorelbine,-3.002557,urogenital_system,endometrium,Mitosis
CVCL_1554,NCI-H250,Fulvestrant,5.137477,lung_SCLC,lung_small_cell_carcinoma,Hormone-related
CVCL_1247,HCC1187,JAK1_8709,3.862458,breast,breast,"Other, kinases"
CVCL_1241,HA7-RCC,Dactinomycin,-0.6350239999999999,kidney,kidney,Other
CVCL_1630,P12-Ichikawa,AZD5153,-0.5474109999999999,leukemia,lymphoblastic_T_cell_leukaemia,Chromatin other
CVCL_0032,SiHa,AZD5363,3.147716,urogenital_system,cervix,"Other, kinases"
CVCL_0547,SW620,JAK_8517,2.957138,large_intestine,large_intestine,"Other, kinases"
CVCL_1759,TE-1,Temozolomide,6.879436999999999,aero_dig_tract,oesophagus,DNA replication
CVCL_0152,AsPC-1,Mirin,9.38824,pancreas,pancreas,Genome integrity
CVCL_1085,BHT-101,Taselisib,2.624706,thyroid,thyroid,PI3K/MTOR signaling
CVCL_0454,SNU-449,Sinularin,4.148783,digestive_system,liver,Unclassified
CVCL_1612,NUGC-3,Ruxolitinib,5.20523,digestive_system,stomach,"Other, kinases"
CVCL_3517,HPAC,Temozolomide,7.883995,pancreas,pancreas,DNA replication
CVCL_0633,U-118MG,AZD5153,4.349278,nervous_system,glioma,Chromatin other
CVCL_1183,DU4475,Ribociclib,3.031121,breast,breast,Cell cycle
CVCL_1203,ES7,WIKI4,3.128522,bone,ewings_sarcoma,WNT signaling
CVCL_1371,LB996-RCC,P22077,4.140665,kidney,kidney,Protein stability and degradation
CVCL_2208,SUP-HD1,Nilotinib,2.414234,lymphoma,Hodgkin_lymphoma,ABL signaling
CVCL_1809,CAL-78,Afuresertib,4.763823,bone,chondrosarcoma,PI3K/MTOR signaling
CVCL_1419,MLMA,LCL161,3.807021,leukemia,hairy_cell_leukaemia,Apoptosis regulation
CVCL_1639,Panc 10.05,PRT062607,3.595409,pancreas,pancreas,"Other, kinases"
CVCL_1154,D-263MG,Leflunomide,5.256309,nervous_system,glioma,DNA replication
CVCL_2195,SK-GT-4,ERK_6604,2.227056,aero_dig_tract,oesophagus,ERK MAPK signaling
CVCL_1377,LK-2,OTX015,4.351401999999999,lung_NSCLC,lung_NSCLC_squamous_cell_carcinoma,Chromatin other
CVCL_1488,NCI-H1693,Pictilisib,2.193713,lung_NSCLC,lung_NSCLC_adenocarcinoma,PI3K/MTOR signaling
CVCL_0032,SiHa,BDP-00009066,3.315752,urogenital_system,cervix,Cytoskeleton
CVCL_1805,ALL-SIL,Rapamycin,-1.553268,leukemia,T_cell_leukemia,PI3K/MTOR signaling
CVCL_1229,GCT,Afuresertib,3.954275,soft_tissue,soft_tissue_other,PI3K/MTOR signaling
CVCL_1216,EW-3,SCH772984,3.915575,bone,ewings_sarcoma,ERK MAPK signaling
CVCL_1529,NCI-H211,PCI-34051,2.111968,lung_SCLC,lung_small_cell_carcinoma,Chromatin histone acetylation
CVCL_1289,HSC-4,Dactinomycin,-2.1607106618103877,aero_dig_tract,head and neck,Other
CVCL_1568,NCI-H524,KRAS (G12C) Inhibitor-12,2.553302,lung_SCLC,lung_small_cell_carcinoma,ERK MAPK signaling
CVCL_0179,BT-474,LY2109761,6.99408,breast,breast,Other
CVCL_1770,TGBC24TKB,Topotecan,3.344031,digestive_system,biliary_tract,DNA replication
CVCL_1729,SW837,Taselisib,3.477877,large_intestine,large_intestine,PI3K/MTOR signaling
CVCL_1422,MOLT-13,ML323,3.256791,leukemia,lymphoblastic_T_cell_leukaemia,Protein stability and degradation
CVCL_1626,OS-RC-2,Nelarabine,7.107496,kidney,kidney,DNA replication
CVCL_3007,KYM-1,PFI3,4.201269,soft_tissue,rhabdomyosarcoma,Chromatin other
CVCL_1361,L-428,AZD8186,3.05861,lymphoma,Hodgkin_lymphoma,PI3K/MTOR signaling
CVCL_1057,A101D,EPZ5676,5.273748,skin,melanoma,Chromatin histone methylation
CVCL_1115,CAMA-1,Buparlisib,1.145015,breast,breast,PI3K/MTOR signaling
CVCL_1236,GR-ST,CDK9_5038,-0.458153,leukemia,lymphoblastic_leukemia,Cell cycle
CVCL_3509,ES-2,MK-2206,3.340492,urogenital_system,ovary,PI3K/MTOR signaling
CVCL_2307,BICR 10,MK-8776,0.6241770000000001,aero_dig_tract,head and neck,Cell cycle
CVCL_6472,WM1552C,CZC24832,4.695036,skin,melanoma,PI3K/MTOR signaling
CVCL_1650,Reh,Nelarabine,3.157911,leukemia,B_cell_leukemia,DNA replication
CVCL_1066,ABC-1,Afatinib,5.4303930000000005,lung_NSCLC,lung_NSCLC_adenocarcinoma,EGFR signaling
CVCL_2112,MFE-319,Luminespib,-2.2614650000000003,urogenital_system,endometrium,Protein stability and degradation
CVCL_1282,HMV-II,PLX-4720,3.068593,skin,melanoma,ERK MAPK signaling
CVCL_0317,HT-1080,WEHI-539,2.674659,soft_tissue,fibrosarcoma,Apoptosis regulation
CVCL_1208,EW-1,Buparlisib,-0.0961539999999998,bone,ewings_sarcoma,PI3K/MTOR signaling
CVCL_1311,IST-Mes1,Entospletinib,3.466676,lung,mesothelioma,"Other, kinases"
CVCL_0068,SK-MEL-1,Gemcitabine,1.573756,skin,melanoma,DNA replication
CVCL_1259,HCC1954,Pictilisib,0.7851050000000002,breast,breast,PI3K/MTOR signaling
CVCL_1395,M14,PCI-34051,5.595034,skin,melanoma,Chromatin histone acetylation
CVCL_1561,NCI-H441,Picolinici-acid,7.105752000000001,lung_NSCLC,lung_NSCLC_adenocarcinoma,Other
CVCL_1288,HSC-3,Buparlisib,0.58925,aero_dig_tract,head and neck,PI3K/MTOR signaling
CVCL_0317,HT-1080,ULK1_4989,1.217075,soft_tissue,fibrosarcoma,"Other, kinases"
CVCL_0393,LN-229,Trametinib,1.115941,nervous_system,glioma,ERK MAPK signaling
CVCL_3768,OV-90,Cisplatin,4.052795,urogenital_system,ovary,DNA replication
CVCL_2061,HCC78,BPD-00008900,5.484316000000001,lung_NSCLC,lung_NSCLC_adenocarcinoma,Other
CVCL_1179,DoHH2,KRAS (G12C) Inhibitor-12,0.8396259999999999,lymphoma,B_cell_lymphoma,ERK MAPK signaling
CVCL_1045,22Rv1,WZ4003,4.000959,urogenital_system,prostate,"Other, kinases"
CVCL_1096,C2BBe1,MK-1775,1.773449,large_intestine,large_intestine,Cell cycle
CVCL_1763,TE-15,Rapamycin,-1.721904,aero_dig_tract,oesophagus,PI3K/MTOR signaling
CVCL_1495,NCI-H1792,BPD-00008900,3.652782,lung_NSCLC,lung_NSCLC_adenocarcinoma,Other
CVCL_2091,KCL-22,JAK_8517,2.467576,leukemia,chronic_myeloid_leukaemia,"Other, kinases"
CVCL_1057,A101D,XAV939,4.059255,skin,melanoma,WNT signaling
CVCL_0312,HOS,Sinularin,2.6558080000000004,bone,osteosarcoma,Unclassified
CVCL_6473,WM278,Ulixertinib,1.2213888215462487,skin,melanoma,ERK MAPK signaling
CVCL_1542,NCI-H2227,Acetalax,7.658135000000001,lung_SCLC,lung_small_cell_carcinoma,Unclassified
CVCL_1259,HCC1954,OTX015,5.244217,breast,breast,Chromatin other
CVCL_3005,KP-3,Linsitinib,4.07005,pancreas,pancreas,IGF1R signaling
CVCL_0618,MDA-MB-157,MIRA-1,5.411981,breast,breast,p53 pathway
CVCL_6831,NCI-H3255,AZD5153,3.610281,lung_NSCLC,lung_NSCLC_adenocarcinoma,Chromatin other
CVCL_3041,NB(TU)1,ERK_2440,-1.721355,neuroblastoma,neuroblastoma,ERK MAPK signaling
CVCL_3082,NUGC-4,LY2109761,4.309003,digestive_system,stomach,Other
CVCL_1255,HCC1569,Olaparib,5.479685,breast,breast,Genome integrity
CVCL_1641,PF-382,TAF1_5496,3.428872,leukemia,lymphoblastic_T_cell_leukaemia,Other
CVCL_1418,ML-2,Mirin,3.822233999999999,leukemia,acute_myeloid_leukaemia,Genome integrity
CVCL_1583,NCI-H720,Sorafenib,2.176757,lung_NSCLC,lung_NSCLC_carcinoid,"Other, kinases"
CVCL_3156,RKN,Mirin,5.049943,urogenital_system,ovary,Genome integrity
CVCL_1784,UMC-11,Alpelisib,5.622143,lung_NSCLC,lung_NSCLC_carcinoid,PI3K/MTOR signaling
CVCL_1211,EW-13,BPD-00008900,5.08968,bone,ewings_sarcoma,Other
CVCL_3117,OVTOKO,UMI-77,5.505875,urogenital_system,ovary,Apoptosis regulation
CVCL_0062,MDA-MB-231,Wnt-C59,4.518219,breast,breast,WNT signaling
CVCL_1236,GR-ST,Podophyllotoxin bromide,-1.580593,leukemia,lymphoblastic_leukemia,Unclassified
CVCL_1693,SHP-77,PAK_5339,2.147155,lung_SCLC,lung_small_cell_carcinoma,Cytoskeleton
CVCL_1289,HSC-4,Entospletinib,4.373314,aero_dig_tract,head and neck,"Other, kinases"
CVCL_1843,OACP4 C,Mitoxantrone,2.818964,aero_dig_tract,oesophagus,DNA replication
CVCL_1400,MDA-MB-175-VII,Ulixertinib,2.689220164198192,breast,breast,ERK MAPK signaling
CVCL_2060,HCC44,Obatoclax Mesylate,1.2176280000000002,lung_NSCLC,lung_NSCLC_adenocarcinoma,Apoptosis regulation
CVCL_0004,K-562,AZD2014,3.446799,leukemia,chronic_myeloid_leukaemia,PI3K/MTOR signaling
CVCL_0626,SK-CO-1,Gefitinib,2.326626,large_intestine,large_intestine,EGFR signaling
CVCL_1222,GA-10,AZD1208,4.717102,lymphoma,Burkitt_lymphoma,"Other, kinases"
CVCL_1842,OACM5.1 C,AZD2014,1.9835009999999995,aero_dig_tract,oesophagus,PI3K/MTOR signaling
CVCL_1101,CA46,Entospletinib,2.651072,lymphoma,Burkitt_lymphoma,"Other, kinases"
CVCL_1144,CP66-MEL,AZD5991,5.433319,skin,melanoma,Apoptosis regulation
CVCL_1252,HCC1428,GSK2578215A,7.339167999999999,breast,breast,"Other, kinases"
CVCL_2077,JIMT-1,OF-1,5.096709,breast,breast,Chromatin histone acetylation
CVCL_1064,A4/Fukuda,Dasatinib,-0.0176609999999999,lymphoma,B_cell_lymphoma,"Other, kinases"
CVCL_1227,GB-1,Linsitinib,2.98963,nervous_system,glioma,IGF1R signaling
CVCL_1812,EFM-192A,NVP-ADW742,4.176481,breast,breast,IGF1R signaling
CVCL_0761,Hs 445,OTX015,3.829588,lymphoma,Hodgkin_lymphoma,Chromatin other
CVCL_C757,PCI-30,Oxaliplatin,4.278771,aero_dig_tract,head and neck,DNA replication
CVCL_0527,SK-MEL-5,Dinaciclib,-1.728402,skin,melanoma,Cell cycle
CVCL_1347,KYSE-140,VSP34_8731,1.780442,aero_dig_tract,oesophagus,Other
CVCL_1495,NCI-H1792,Temozolomide,5.207185,lung_NSCLC,lung_NSCLC_adenocarcinoma,DNA replication
CVCL_1759,TE-1,Erlotinib,0.2639369999999999,aero_dig_tract,oesophagus,EGFR signaling
CVCL_0292,HCT 15,GSK2578215A,4.578964,large_intestine,large_intestine,"Other, kinases"
CVCL_1243,HC-1,GSK343,0.933109,leukemia,hairy_cell_leukaemia,Chromatin histone methylation
CVCL_0236,Calu-6,Ibrutinib,6.218245,lung_NSCLC,lung_NSCLC_adenocarcinoma,"Other, kinases"
CVCL_1109,CAL-39,Nilotinib,3.289867,urogenital_system,cervix,ABL signaling
CVCL_1354,KYSE-510,Gallibiscoquinazole,1.80797,aero_dig_tract,oesophagus,Unclassified
CVCL_0426,MG-63,BMS-345541,4.379839,bone,osteosarcoma,Other
CVCL_1101,CA46,LGK974,3.869128,lymphoma,Burkitt_lymphoma,WNT signaling
CVCL_S982,PC-3 [Human lung carcinoma],MK-8776,5.540607,,,Cell cycle
CVCL_1626,OS-RC-2,WIKI4,3.463524,kidney,kidney,WNT signaling
CVCL_6895,DiFi,AZD5582,3.468267,unknown,unknown,Apoptosis regulation
CVCL_1657,RF-48,Camptothecin,-4.302873,digestive_system,stomach,DNA replication
CVCL_1391,Lu-165,AZD1332,6.320069999999999,lung_SCLC,lung_small_cell_carcinoma,RTK signaling
CVCL_0291,HCT 116,Alpelisib,2.5015810000000003,large_intestine,large_intestine,PI3K/MTOR signaling
CVCL_1808,CAL-29,Podophyllotoxin bromide,-0.298317,urogenital_system,Bladder,Unclassified
CVCL_1496,NCI-H1793,GSK591,6.246853,lung_NSCLC,lung_NSCLC_adenocarcinoma,Chromatin histone methylation
CVCL_0093,RS4;11,Lapatinib,3.077902,leukemia,leukemia,EGFR signaling
CVCL_0392,LN-18,LGK974,4.756288,nervous_system,glioma,WNT signaling
CVCL_1242,HAL-01,PAK_5339,1.248941,leukemia,lymphoblastic_leukemia,Cytoskeleton
CVCL_1515,NCI-H2023,Oxaliplatin,4.894455828516935,lung_NSCLC,lung_NSCLC_adenocarcinoma,DNA replication
CVCL_1406,MFE-296,PLX-4720,6.001216,urogenital_system,endometrium,ERK MAPK signaling
CVCL_1243,HC-1,OF-1,4.673326,leukemia,hairy_cell_leukaemia,Chromatin histone acetylation
CVCL_2253,C-4-I,Dactolisib,-0.204408,urogenital_system,cervix,PI3K/MTOR signaling
CVCL_1229,GCT,Dinaciclib,-0.8143239999999999,soft_tissue,soft_tissue_other,Cell cycle
CVCL_1428,MRK-nu-1,Docetaxel,-5.220477509092214,breast,breast,Mitosis
CVCL_0761,Hs 445,Venetoclax,0.082303,lymphoma,Hodgkin_lymphoma,Apoptosis regulation
CVCL_1361,L-428,Sinularin,3.259516,lymphoma,Hodgkin_lymphoma,Unclassified
CVCL_1254,HCC1500,PCI-34051,4.456793,breast,breast,Chromatin histone acetylation
CVCL_0609,Calu-3,Staurosporine,0.064987,lung_NSCLC,lung_NSCLC_adenocarcinoma,RTK signaling
CVCL_0332,Hs 578T,Temozolomide,5.640505,breast,breast,DNA replication
CVCL_1094,C-33 A,LJI308,5.533889,urogenital_system,cervix,PI3K/MTOR signaling
CVCL_3612,TOV-112D,Dactinomycin,-3.612523527667029,urogenital_system,ovary,Other
CVCL_0379,Ku812,Venetoclax,1.005495,leukemia,chronic_myeloid_leukaemia,Apoptosis regulation
CVCL_5078,SNU-61,PFI3,6.202309,large_intestine,large_intestine,Chromatin other
CVCL_3174,T.T,AT13148,2.946413,aero_dig_tract,oesophagus,PI3K/MTOR signaling
CVCL_1649,RD,LJI308,5.260982,soft_tissue,rhabdomyosarcoma,PI3K/MTOR signaling
CVCL_0425,MEG-01,Alisertib,-0.056332,leukemia,chronic_myeloid_leukaemia,Mitosis
CVCL_1421,MN-60,Uprosertib,3.5162901413281533,leukemia,B_cell_leukemia,PI3K/MTOR signaling
CVCL_1207,Evsa-T,PD0325901,0.976025,breast,breast,ERK MAPK signaling
CVCL_0080,A-673,AGI-6780,3.4158510000000004,soft_tissue,rhabdomyosarcoma,Metabolism
CVCL_1444,SJNB-14,Vinorelbine,-4.882331,neuroblastoma,neuroblastoma,Mitosis
CVCL_1443,SJNB-13,Wee1 Inhibitor,0.1285879999999999,neuroblastoma,neuroblastoma,Cell cycle
CVCL_1899,UPCI-SCC-090,Bortezomib,-4.078412,aero_dig_tract,head and neck,Protein stability and degradation
CVCL_1200,ES4,SCH772984,5.003693,bone,ewings_sarcoma,ERK MAPK signaling
CVCL_1503,NCI-H1876,PCI-34051,2.419089,lung_SCLC,lung_small_cell_carcinoma,Chromatin histone acetylation
CVCL_2034,EN,Temozolomide,5.859245,urogenital_system,endometrium,DNA replication
CVCL_1654,RERF-LC-KJ,AGI-5198,4.798769999999999,lung_NSCLC,lung_NSCLC_adenocarcinoma,Metabolism
CVCL_1642,PFSK-1,AZD5438,1.491016,nervous_system,medulloblastoma,Cell cycle
CVCL_1394,LXF 289,AZD3759,2.1111560000000003,lung_NSCLC,lung_NSCLC_adenocarcinoma,EGFR signaling
CVCL_1196,EM-2,CDK9_5038,-3.939512,leukemia,chronic_myeloid_leukaemia,Cell cycle
CVCL_0326,Hep 3B2.1-7,RVX-208,3.790124,unknown,unknown,Chromatin other
CVCL_1331,KM12,Pyridostatin,2.268081,large_intestine,large_intestine,DNA replication
CVCL_1216,EW-3,Afatinib,1.446911,bone,ewings_sarcoma,EGFR signaling
CVCL_1374,LC4-1,Nelarabine,3.847967,leukemia,lymphoblastic_leukemia,DNA replication
CVCL_1593,NCI-H835,Osimertinib,2.062278,lung_NSCLC,lung_NSCLC_carcinoid,EGFR signaling
CVCL_0139,AGS,Linsitinib,3.865407,digestive_system,stomach,IGF1R signaling
CVCL_1464,NCI-H1355,AZD3759,3.318864,lung_NSCLC,lung_NSCLC_adenocarcinoma,EGFR signaling
CVCL_1523,NCI-H2085,AZD5153,2.267404,lung_NSCLC,lung_NSCLC_adenocarcinoma,Chromatin other
CVCL_1812,EFM-192A,Venetoclax,3.172911,breast,breast,Apoptosis regulation
CVCL_1347,KYSE-140,OTX015,0.1637899999999999,aero_dig_tract,oesophagus,Chromatin other
CVCL_1684,SCC-4,Pyridostatin,4.298017,aero_dig_tract,head and neck,DNA replication
CVCL_1343,KS-1 [Human glioblastoma],Cisplatin,4.736629,nervous_system,glioma,DNA replication
CVCL_1236,GR-ST,AZD7762,-1.302403,leukemia,lymphoblastic_leukemia,Cell cycle
CVCL_0621,MDA-MB-415,UMI-77,1.789827,breast,breast,Apoptosis regulation
CVCL_1787,VMRC-LCD,Ibrutinib,6.031988,lung_NSCLC,lung_NSCLC_adenocarcinoma,"Other, kinases"
CVCL_1717,SW1417,EPZ004777,7.280427,large_intestine,large_intestine,Chromatin histone methylation
CVCL_1295,HTC-C3,Foretinib,0.7066210000000002,thyroid,thyroid,RTK signaling
CVCL_1352,KYSE-410,Nutlin-3a (-),6.761131,aero_dig_tract,oesophagus,p53 pathway
CVCL_2209,SUP-M2,LY2109761,3.790581,lymphoma,anaplastic_large_cell_lymphoma,Other
CVCL_3041,NB(TU)1,AZD5153,-0.0172,neuroblastoma,neuroblastoma,Chromatin other
CVCL_1728,SW780,WZ4003,5.938678,urogenital_system,Bladder,"Other, kinases"
CVCL_0098,SKM-1,Mirin,3.223866,leukemia,haematopoietic_neoplasm other,Genome integrity
CVCL_1567,NCI-H522,Vorinostat,3.731027,lung_NSCLC,lung_NSCLC_adenocarcinoma,Chromatin histone acetylation
CVCL_1456,NCI-H1155,Dihydrorotenone,0.342528,lung_NSCLC,lung_NSCLC_large cell,Unclassified
CVCL_1108,CAL-33,Taselisib,-1.990268,aero_dig_tract,head and neck,PI3K/MTOR signaling
CVCL_1982,CL-40,Paclitaxel,-3.2401880000000003,large_intestine,large_intestine,Mitosis
CVCL_3156,RKN,AMG-319,5.525462999999999,urogenital_system,ovary,PI3K/MTOR signaling
CVCL_1711,SR,Alisertib,-3.680358,lymphoma,lymphoid_neoplasm other,Mitosis
CVCL_1328,KINGS-1,Savolitinib,0.3257579999999999,nervous_system,glioma,RTK signaling
CVCL_1647,RCC10RGB,Docetaxel,-0.3976766099025845,kidney,kidney,Mitosis
CVCL_1075,BALL-1,AZD1332,3.011459,leukemia,B_cell_leukemia,RTK signaling
CVCL_3143,QGP-1,Podophyllotoxin bromide,0.022971,pancreas,pancreas,Unclassified
CVCL_1207,Evsa-T,Alpelisib,3.288178,breast,breast,PI3K/MTOR signaling
CVCL_0542,SW13,Ruxolitinib,4.378807,kidney,adrenal_gland,"Other, kinases"
CVCL_0068,SK-MEL-1,Talazoparib,6.39878,skin,melanoma,Genome integrity
CVCL_1764,TE-5,BMS-536924,4.172587,aero_dig_tract,oesophagus,IGF1R signaling
CVCL_1109,CAL-39,AGI-6780,3.803426,urogenital_system,cervix,Metabolism
CVCL_0207,CCRF-CEM,IGF1R_3801,-0.8706020000000001,leukemia,lymphoblastic_leukemia,IGF1R signaling
CVCL_1136,COLO 824,Picolinici-acid,5.66833,breast,breast,Other
CVCL_2307,BICR 10,Navitoclax,1.420192,aero_dig_tract,head and neck,Apoptosis regulation
CVCL_1132,COLO 684,PFI3,5.595653,urogenital_system,endometrium,Chromatin other
CVCL_1371,LB996-RCC,Selumetinib,6.537299,kidney,kidney,ERK MAPK signaling
CVCL_0139,AGS,AZD7762,0.0243229999999999,digestive_system,stomach,Cell cycle
CVCL_0542,SW13,Dinaciclib,-3.849686,kidney,adrenal_gland,Cell cycle
CVCL_0031,MCF-7,Crizotinib,6.269227,breast,breast,RTK signaling
CVCL_0374,KG-1,Linsitinib,4.15405,leukemia,acute_myeloid_leukaemia,IGF1R signaling
CVCL_1406,MFE-296,PFI3,5.966546,urogenital_system,endometrium,Chromatin other
CVCL_1417,MKN7,Cediranib,2.318206,digestive_system,stomach,RTK signaling
CVCL_1806,AMO1,BPD-00008900,2.3795900000000003,myeloma,haematopoietic_neoplasm other,Other
CVCL_1818,Granta-519,AZD5153,3.137061,lymphoma,B_cell_lymphoma,Chromatin other
CVCL_1510,NCI-H1963,MN-64,2.979649,lung_SCLC,lung_small_cell_carcinoma,WNT signaling
CVCL_1692,SH-4,TAF1_5496,3.400774,skin,melanoma,Other
CVCL_2077,JIMT-1,Gemcitabine,2.7577540000000003,breast,breast,DNA replication
CVCL_1481,NCI-H1623,Podophyllotoxin bromide,0.614658,lung_NSCLC,lung_NSCLC_adenocarcinoma,Unclassified
CVCL_1341,KP-N-YN,Erlotinib,2.974093,neuroblastoma,neuroblastoma,EGFR signaling
CVCL_3775,PWR-1E,VE-822,3.523772,urogenital_system,prostate,Genome integrity
CVCL_0042,U2OS,Bortezomib,-3.946102,bone,osteosarcoma,Protein stability and degradation
CVCL_1284,HO-1-N-1,BDP-00009066,1.250104,aero_dig_tract,head and neck,Cytoskeleton
CVCL_1094,C-33 A,I-BRD9,3.898915,urogenital_system,cervix,Chromatin other
CVCL_1346,KY821,Gefitinib,2.519802,leukemia,leukemia,EGFR signaling
CVCL_3509,ES-2,P22077,4.411366,urogenital_system,ovary,Protein stability and degradation
CVCL_A464,NCI-H3118,PCI-34051,5.047171,unknown,unknown,Chromatin histone acetylation
CVCL_0207,CCRF-CEM,Cisplatin,1.582517,leukemia,lymphoblastic_leukemia,DNA replication
CVCL_1059,A2058,Vincristine,-3.740380000000001,skin,melanoma,Mitosis
CVCL_1534,NCI-H2141,Cediranib,2.64995,lung_SCLC,lung_small_cell_carcinoma,RTK signaling
CVCL_1393,Lu-99A,BIBR-1532,2.934435,lung_NSCLC,lung_NSCLC_large cell,Genome integrity
CVCL_1374,LC4-1,Venetoclax,-6.406986,leukemia,lymphoblastic_leukemia,Apoptosis regulation
CVCL_1422,MOLT-13,Podophyllotoxin bromide,-1.538249,leukemia,lymphoblastic_T_cell_leukaemia,Unclassified
CVCL_2075,IGR-37,Venetoclax,1.934234,skin,melanoma,Apoptosis regulation
CVCL_1226,GaMG,AGI-6780,4.820401,nervous_system,glioma,Metabolism
CVCL_1825,KYAE-1,LGK974,4.262067,aero_dig_tract,oesophagus,WNT signaling
CVCL_1514,NCI-H2009,AZD7762,0.7967770000000001,lung_NSCLC,lung_NSCLC_adenocarcinoma,Cell cycle
CVCL_GP63,U-87MG Uppsala,Tamoxifen,4.3244,nervous_system,glioma,Hormone-related
CVCL_1301,HuTu 80,IAP_5620,5.251879,unknown,unknown,Other
CVCL_1549,NCI-H2342,VE821,5.2323580000000005,lung_NSCLC,lung_NSCLC_adenocarcinoma,Genome integrity
CVCL_1287,HSC-2,ULK1_4989,2.348926,aero_dig_tract,head and neck,"Other, kinases"
CVCL_1727,SW756,Cisplatin,5.82385,urogenital_system,cervix,DNA replication
CVCL_1057,A101D,AZD1332,3.067839,skin,melanoma,RTK signaling
CVCL_2960,IHH-4,Niraparib,2.757155,thyroid,thyroid,Genome integrity
CVCL_1734,SW982,Epirubicin,-2.850968,soft_tissue,soft_tissue_other,DNA replication
CVCL_1475,NCI-H1563,Navitoclax,1.482724,lung_NSCLC,lung_NSCLC_adenocarcinoma,Apoptosis regulation
CVCL_1616,OC 314,Pyridostatin,2.421976,urogenital_system,ovary,DNA replication
CVCL_2207,SU-DHL-8,KRAS (G12C) Inhibitor-12,3.5095980000000004,lymphoma,B_cell_lymphoma,ERK MAPK signaling
CVCL_0093,RS4;11,AZD7762,-0.977173,leukemia,leukemia,Cell cycle
CVCL_1675,SAS,AZD6738,1.280442,aero_dig_tract,head and neck,Genome integrity
CVCL_1731,SW900,Daporinad,-2.2670470000000003,lung_NSCLC,lung_NSCLC_squamous_cell_carcinoma,Metabolism
CVCL_2891,EBC-1,Alisertib,2.682171,lung_NSCLC,lung_NSCLC_squamous_cell_carcinoma,Mitosis
CVCL_1079,BC-1,Lapatinib,1.852446,lymphoma,B_cell_lymphoma,EGFR signaling
CVCL_1625,OPM-2,KRAS (G12C) Inhibitor-12,3.261774,myeloma,myeloma,ERK MAPK signaling
CVCL_2075,IGR-37,Pevonedistat,1.076531,skin,melanoma,Other
CVCL_A536,NCI-H2461,MN-64,4.103377,unknown,unknown,WNT signaling
CVCL_X485,CHSA8926,GSK2578215A,4.424275,bone,chondrosarcoma,"Other, kinases"
CVCL_2805,JHH-7,BPD-00008900,4.917524,digestive_system,liver,Other
CVCL_1203,ES7,Gemcitabine,-4.067832,bone,ewings_sarcoma,DNA replication
