cellosaurus_id,CELL_LINE_NAME,DRUG_NAME,LN_IC50,CELL_LINE_TISSUE_1,CELL_LINE_TISSUE_2,DRUG_TARGET_PATHWAY
CVCL_1794,YAPC,Elephantin,6.682892,pancreas,pancreas,Unclassified
CVCL_0479,PA-1,Selumetinib,3.407827,urogenital_system,ovary,ERK MAPK signaling
CVCL_3169,VL51,Elephantin,2.621298,lymphoma,B_cell_lymphoma,Unclassified
CVCL_1701,SK-N-DZ,ERK_2440,2.884916,neuroblastoma,neuroblastoma,ERK MAPK signaling
CVCL_2208,SUP-HD1,Tamoxifen,3.5310040000000003,lymphoma,Hodgkin_lymphoma,Hormone-related
CVCL_2614,MOG-G-UVW,I-BRD9,3.738844999999999,nervous_system,glioma,Chromatin other
CVCL_W798,G-mel,ERK_2440,-1.860513,skin,melanoma,ERK MAPK signaling
CVCL_1308,IST-MEL1,GDC0810,5.3283830000000005,skin,melanoma,Hormone-related
CVCL_0077,SNU-398,5-Fluorouracil,5.492482,digestive_system,liver,Other
CVCL_0445,MeWo,Docetaxel,-3.408645,skin,melanoma,Mitosis
CVCL_1440,NB1,Staurosporine,-2.118066,neuroblastoma,neuroblastoma,RTK signaling
CVCL_1291,HT-1197,MIRA-1,5.991962,urogenital_system,Bladder,p53 pathway
CVCL_2207,SU-DHL-8,CZC24832,3.711367,lymphoma,B_cell_lymphoma,PI3K/MTOR signaling
CVCL_1138,COR-L105,Temozolomide,6.757377,lung_NSCLC,lung_NSCLC_adenocarcinoma,DNA replication
CVCL_1483,NCI-H1650,Bortezomib,-4.464291,lung_NSCLC,lung_NSCLC_adenocarcinoma,Protein stability and degradation
CVCL_1110,CAL-51,MIM1,3.291036,breast,breast,Apoptosis regulation
CVCL_0556,T98G,Ulixertinib,3.5083311442908003,nervous_system,glioma,ERK MAPK signaling
CVCL_1069,ALL-PO,Rapamycin,-1.637937,leukemia,lymphoblastic_leukemia,PI3K/MTOR signaling
CVCL_1710,SNU-C2B,Vorinostat,2.136776,large_intestine,large_intestine,Chromatin histone acetylation
CVCL_0626,SK-CO-1,5-Fluorouracil,2.589523,large_intestine,large_intestine,Other
CVCL_1294,HT-55,Telomerase Inhibitor IX,1.116889,large_intestine,large_intestine,Genome integrity
CVCL_0080,A-673,Eg5_9814,-5.452794,soft_tissue,rhabdomyosarcoma,Other
CVCL_1140,COR-L279,Trametinib,3.146676,lung_SCLC,lung_small_cell_carcinoma,ERK MAPK signaling
CVCL_1544,NCI-H226,BDP-00009066,4.448746,lung_NSCLC,lung_NSCLC_squamous_cell_carcinoma,Cytoskeleton
CVCL_3169,VL51,BDP-00009066,1.533539,lymphoma,B_cell_lymphoma,Cytoskeleton
CVCL_1603,NCI-N87,CZC24832,6.41252,digestive_system,stomach,PI3K/MTOR signaling
CVCL_X485,CHSA8926,Rapamycin,-3.552096,bone,chondrosarcoma,PI3K/MTOR signaling
CVCL_1427,MPP 89,AZD5438,2.999968,lung,mesothelioma,Cell cycle
CVCL_1616,OC 314,MK-2206,2.273961,urogenital_system,ovary,PI3K/MTOR signaling
CVCL_1779,UACC-257,UMI-77,2.587468,skin,melanoma,Apoptosis regulation
CVCL_3160,SAT [Human HNSCC],LJI308,3.090398,aero_dig_tract,head and neck,PI3K/MTOR signaling
CVCL_1656,RERF-LC-Sq1,5-Fluorouracil,3.958776999999999,lung_NSCLC,lung_NSCLC_squamous_cell_carcinoma,Other
CVCL_1394,LXF 289,Nelarabine,4.600436,lung_NSCLC,lung_NSCLC_adenocarcinoma,DNA replication
CVCL_1520,NCI-H2066,Dactolisib,0.1426779999999999,lung_SCLC,lung_small_cell_carcinoma,PI3K/MTOR signaling
CVCL_0599,SK-MEL-24,SCH772984,1.813172,skin,melanoma,ERK MAPK signaling
CVCL_1665,RPMI-6666,Staurosporine,-3.4163360000000003,lymphoma,Hodgkin_lymphoma,RTK signaling
CVCL_1786,VM-CUB-1,AZD8186,4.4341800000000005,urogenital_system,Bladder,PI3K/MTOR signaling
CVCL_1441,SJNB-10,AGI-5198,4.035455000000001,neuroblastoma,neuroblastoma,Metabolism
CVCL_1091,BPH-1,Ibrutinib,-0.600865,urogenital_system,prostate,"Other, kinases"
CVCL_0218,COLO 205,Wee1 Inhibitor,2.165397,large_intestine,large_intestine,Cell cycle
CVCL_2091,KCL-22,CDK9_5038,-3.182882,leukemia,chronic_myeloid_leukaemia,Cell cycle
CVCL_0313,HPAF-II,KRAS (G12C) Inhibitor-12,4.438014,pancreas,pancreas,ERK MAPK signaling
CVCL_1390,Lu-139,I-BET-762,2.337031,lung_SCLC,lung_small_cell_carcinoma,Chromatin other
CVCL_1338,KP-4,Paclitaxel,-4.605506,pancreas,pancreas,Mitosis
CVCL_1428,MRK-nu-1,Niraparib,3.771412,breast,breast,Genome integrity
CVCL_1705,SN12C,5-Fluorouracil,6.600828999999999,kidney,kidney,Other
CVCL_1151,CW-2,BMS-345541,2.950226,large_intestine,large_intestine,Other
CVCL_2063,HCC827,Ibrutinib,4.885527,lung_NSCLC,lung_NSCLC_adenocarcinoma,"Other, kinases"
CVCL_2785,JHH-1,Camptothecin,-0.4019909999999999,digestive_system,liver,DNA replication
CVCL_3007,KYM-1,KRAS (G12C) Inhibitor-12,3.285815,soft_tissue,rhabdomyosarcoma,ERK MAPK signaling
CVCL_1681,SCC-15,NVP-ADW742,3.152333,aero_dig_tract,head and neck,IGF1R signaling
CVCL_1177,DMS 53,Dasatinib,4.056514,lung_SCLC,lung_small_cell_carcinoma,"Other, kinases"
CVCL_1515,NCI-H2023,Uprosertib,2.176801580506197,lung_NSCLC,lung_NSCLC_adenocarcinoma,PI3K/MTOR signaling
CVCL_1476,NCI-H1568,PD0325901,0.3967369999999999,lung_NSCLC,lung_NSCLC_adenocarcinoma,ERK MAPK signaling
CVCL_0505,RL95-2,Bortezomib,-4.263382,urogenital_system,endometrium,Protein stability and degradation
CVCL_1212,EW-16,PLX-4720,4.603651999999999,bone,ewings_sarcoma,ERK MAPK signaling
CVCL_1375,LCLC-103H,Wnt-C59,3.714387,lung_NSCLC,lung_NSCLC_large cell,WNT signaling
CVCL_1721,SW1710,Gefitinib,3.894428,urogenital_system,Bladder,EGFR signaling
CVCL_1292,HT-1376,Ruxolitinib,5.678071,urogenital_system,Bladder,"Other, kinases"
CVCL_1382,LS1034,GSK1904529A,4.619308,large_intestine,large_intestine,IGF1R signaling
CVCL_4996,MS751,Osimertinib,0.3596519999999998,urogenital_system,cervix,EGFR signaling
CVCL_0105,DU145,JAK_8517,5.614505,urogenital_system,prostate,"Other, kinases"
CVCL_0126,5637,Lapatinib,2.152832,urogenital_system,Bladder,EGFR signaling
CVCL_1182,DSH1,Vincristine,-2.445238,urogenital_system,Bladder,Mitosis
CVCL_1394,LXF 289,CDK9_5038,-2.47392,lung_NSCLC,lung_NSCLC_adenocarcinoma,Cell cycle
CVCL_1203,ES7,GSK2578215A,4.249765,bone,ewings_sarcoma,"Other, kinases"
CVCL_1448,NB69,WIKI4,3.812957,neuroblastoma,neuroblastoma,WNT signaling
CVCL_1131,COLO 680N,Cyclophosphamide,5.93182,aero_dig_tract,oesophagus,DNA replication
CVCL_1267,HCC38,Selumetinib,6.337353,breast,breast,ERK MAPK signaling
CVCL_1212,EW-16,UMI-77,1.921285,bone,ewings_sarcoma,Apoptosis regulation
CVCL_1899,UPCI-SCC-090,PRIMA-1MET,5.432201,aero_dig_tract,head and neck,p53 pathway
CVCL_1735,SU-DHL-5,Gallibiscoquinazole,1.329357,lymphoma,B_cell_lymphoma,Unclassified
CVCL_1314,IST-SL2,Vincristine,-2.537218,lung_SCLC,lung_small_cell_carcinoma,Mitosis
CVCL_1711,SR,MK-2206,1.322263,lymphoma,lymphoid_neoplasm other,PI3K/MTOR signaling
CVCL_0471,OE33,Venetoclax,1.968132,aero_dig_tract,oesophagus,Apoptosis regulation
CVCL_0023,A-549,Tamoxifen,3.5012510000000003,lung_NSCLC,lung_NSCLC_adenocarcinoma,Hormone-related
CVCL_1371,LB996-RCC,AZD5153,1.87505,kidney,kidney,Chromatin other
CVCL_1763,TE-15,GSK2606414,2.162226,aero_dig_tract,oesophagus,Metabolism
CVCL_A543,NCI-H2591,ABT737,3.949417,unknown,unknown,Apoptosis regulation
CVCL_0218,COLO 205,BMS-345541,2.3638470000000003,large_intestine,large_intestine,Other
CVCL_5880,KTCTL-195,JAK_8517,4.703057,kidney,kidney,"Other, kinases"
CVCL_1448,NB69,Foretinib,-0.6612060000000001,neuroblastoma,neuroblastoma,RTK signaling
CVCL_5031,SNU-175,AZD3759,0.3780319999999999,large_intestine,large_intestine,EGFR signaling
CVCL_1240,H9,Teniposide,-2.555685,lymphoma,lymphoid_neoplasm other,DNA replication
CVCL_1730,SW872,Osimertinib,1.467194,soft_tissue,soft_tissue_other,EGFR signaling
CVCL_U996,NCI-H2795,CDK9_5576,-1.71782,unknown,unknown,Cell cycle
CVCL_1821,Karpas-1106P,AZD5582,1.3282,lymphoma,B_cell_lymphoma,Apoptosis regulation
CVCL_1355,KYSE-520,BPD-00008900,6.219312,aero_dig_tract,oesophagus,Other
CVCL_1714,SUP-T1,MG-132,-0.503571,leukemia,lymphoblastic_T_cell_leukaemia,Protein stability and degradation
CVCL_1775,TUR,Wee1 Inhibitor,1.792901,lymphoma,B_cell_lymphoma,Cell cycle
CVCL_1324,Karpas-299,BMS-536924,0.4020159999999999,lymphoma,anaplastic_large_cell_lymphoma,IGF1R signaling
CVCL_3216,TK [Human B-cell lymphoma],Epirubicin,-0.7674380000000001,lymphoma,B_cell_lymphoma,DNA replication
CVCL_1485,NCI-H1666,CZC24832,5.508187,lung_NSCLC,lung_NSCLC_adenocarcinoma,PI3K/MTOR signaling
CVCL_3167,SKN,Gallibiscoquinazole,3.484534,urogenital_system,uterus,Unclassified
CVCL_1844,OCI-AML-3,AZD7762,-0.6648530000000001,leukemia,acute_myeloid_leukaemia,Cell cycle
CVCL_2785,JHH-1,Telomerase Inhibitor IX,0.604544,digestive_system,liver,Genome integrity
CVCL_6473,WM278,Dinaciclib,-2.152256,skin,melanoma,Cell cycle
CVCL_1353,KYSE-450,MK-8776,4.779618,aero_dig_tract,oesophagus,Cell cycle
CVCL_1648,RCM-1 [Human rectal adenocarcinoma],Mirin,5.113987,large_intestine,large_intestine,Genome integrity
CVCL_2788,JHH-6,Cytarabine,2.854986,digestive_system,liver,Other
CVCL_1657,RF-48,Taselisib,2.024547,digestive_system,stomach,PI3K/MTOR signaling
CVCL_1822,Karpas-231,PRIMA-1MET,4.882823,leukemia,B_cell_leukemia,p53 pathway
CVCL_1169,DBTRG-05MG,Buparlisib,1.892621,nervous_system,glioma,PI3K/MTOR signaling
CVCL_1381,LOX-IMVI,PD0325901,-0.59891,skin,melanoma,ERK MAPK signaling
CVCL_1559,NCI-H358,Foretinib,2.187592,lung_NSCLC,lung_NSCLC_adenocarcinoma,RTK signaling
CVCL_1341,KP-N-YN,Pictilisib,1.795216,neuroblastoma,neuroblastoma,PI3K/MTOR signaling
CVCL_1551,NCI-H2405,BIBR-1532,6.774185000000001,lung_NSCLC,lung_NSCLC_adenocarcinoma,Genome integrity
CVCL_0620,MDA-MB-361,AZD4547,2.68355,breast,breast,RTK signaling
CVCL_1091,BPH-1,Mitoxantrone,1.274793,urogenital_system,prostate,DNA replication
CVCL_1092,BT-549,MIM1,4.016807,breast,breast,Apoptosis regulation
CVCL_0399,LoVo,VSP34_8731,2.1485830000000004,large_intestine,large_intestine,Other
CVCL_5098,SNU-81,Eg5_9814,-2.198302,large_intestine,large_intestine,Other
CVCL_1508,NCI-H1944,NVP-ADW742,4.836583999999999,lung_NSCLC,lung_NSCLC_adenocarcinoma,IGF1R signaling
CVCL_1240,H9,EPZ5676,4.365532,lymphoma,lymphoid_neoplasm other,Chromatin histone methylation
CVCL_2034,EN,Talazoparib,5.827702,urogenital_system,endometrium,Genome integrity
CVCL_1344,KU-19-19,AZD8186,4.12745,urogenital_system,Bladder,PI3K/MTOR signaling
CVCL_1050,769-P,AZD6738,0.738815,kidney,kidney,Genome integrity
CVCL_1228,GCIY,Fludarabine,6.091297,digestive_system,stomach,Unclassified
CVCL_1681,SCC-15,Vinorelbine,-1.860053,aero_dig_tract,head and neck,Mitosis
CVCL_1050,769-P,Cisplatin,3.312665,kidney,kidney,DNA replication
CVCL_2786,JHH-2,Crizotinib,4.559839,digestive_system,liver,RTK signaling
CVCL_1202,ES6,Mirin,5.118936,bone,ewings_sarcoma,Genome integrity
CVCL_1737,TC-YIK,AZ6102,0.979294,urogenital_system,cervix,WNT signaling
CVCL_1591,NCI-H82,Selumetinib,5.179342,lung_SCLC,lung_small_cell_carcinoma,ERK MAPK signaling
CVCL_1523,NCI-H2085,Leflunomide,5.097258999999999,lung_NSCLC,lung_NSCLC_adenocarcinoma,DNA replication
CVCL_1492,NCI-H1755,Alisertib,3.5881199999999995,lung_NSCLC,lung_NSCLC_adenocarcinoma,Mitosis
CVCL_1980,CL-34,AZD1332,3.635444,large_intestine,large_intestine,RTK signaling
CVCL_3768,OV-90,Navitoclax,1.721841,urogenital_system,ovary,Apoptosis regulation
CVCL_1231,GI-1,AGI-6780,4.763001,nervous_system,glioma,Metabolism
CVCL_1823,Karpas-620,Entinostat,0.044213,myeloma,haematopoietic_neoplasm other,Chromatin histone acetylation
CVCL_1134,COLO 792,Pyridostatin,4.442819,skin,melanoma,DNA replication
CVCL_1648,RCM-1 [Human rectal adenocarcinoma],Navitoclax,0.563916,large_intestine,large_intestine,Apoptosis regulation
CVCL_1715,SW1088,CDK9_5038,-1.144878,nervous_system,glioma,Cell cycle
CVCL_1229,GCT,Carmustine,6.992255999999999,soft_tissue,soft_tissue_other,DNA replication
CVCL_1763,TE-15,Obatoclax Mesylate,0.515185,aero_dig_tract,oesophagus,Apoptosis regulation
CVCL_3881,SU.86.86,Entospletinib,5.030998,pancreas,pancreas,"Other, kinases"
CVCL_1404,MES-SA,Docetaxel,-3.4875085467290474,urogenital_system,uterus,Mitosis
CVCL_1167,Daoy,Taselisib,2.226446,nervous_system,medulloblastoma,PI3K/MTOR signaling
CVCL_1785,VA-ES-BJ,WEHI-539,6.290147,soft_tissue,soft_tissue_other,Apoptosis regulation
CVCL_1766,TE-8,BDP-00009066,3.404704,aero_dig_tract,oesophagus,Cytoskeleton
CVCL_1496,NCI-H1793,Dinaciclib,-0.567758,lung_NSCLC,lung_NSCLC_adenocarcinoma,Cell cycle
CVCL_0312,HOS,MK-1775,0.729668,bone,osteosarcoma,Cell cycle
CVCL_3008,LC-1/sq,Vinorelbine,-1.084206,lung_NSCLC,lung_NSCLC_squamous_cell_carcinoma,Mitosis
CVCL_0178,BT-20,Telomerase Inhibitor IX,1.6564560000000002,breast,breast,Genome integrity
CVCL_1116,CaR-1,XAV939,1.955724,large_intestine,large_intestine,WNT signaling
CVCL_0332,Hs 578T,AZD8055,-1.7475740000000002,breast,breast,PI3K/MTOR signaling
CVCL_3143,QGP-1,LCL161,6.361146,pancreas,pancreas,Apoptosis regulation
CVCL_8792,MM1.S,AZD5153,-1.721307,myeloma,myeloma,Chromatin other
CVCL_1311,IST-Mes1,AZD5153,-0.742993,lung,mesothelioma,Chromatin other
CVCL_1793,WSU-NHL,Foretinib,-0.268999,lymphoma,lymphoid_neoplasm other,RTK signaling
CVCL_1397,MC/CAR,AZD2014,2.7365,myeloma,haematopoietic_neoplasm other,PI3K/MTOR signaling
CVCL_0297,HEY,Bortezomib,-3.933187,urogenital_system,ovary,Protein stability and degradation
CVCL_1216,EW-3,AZD8186,2.623189,bone,ewings_sarcoma,PI3K/MTOR signaling
CVCL_0209,CESS,AZD5438,0.450252,leukemia,acute_myeloid_leukaemia,Cell cycle
CVCL_1267,HCC38,Pyridostatin,3.192351,breast,breast,DNA replication
CVCL_1394,LXF 289,Epirubicin,-0.998045,lung_NSCLC,lung_NSCLC_adenocarcinoma,DNA replication
CVCL_1724,SW48,Selumetinib,2.78052,large_intestine,large_intestine,ERK MAPK signaling
CVCL_3112,OVMIU,Teniposide,2.499685,urogenital_system,ovary,DNA replication
CVCL_0580,WM35,I-BET-762,4.859334,skin,melanoma,Chromatin other
CVCL_1217,EW-7,MK-1775,-0.925961,bone,ewings_sarcoma,Cell cycle
CVCL_1243,HC-1,Picolinici-acid,4.274172,leukemia,hairy_cell_leukaemia,Other
CVCL_1614,OAW28,Niraparib,4.646191,urogenital_system,ovary,Genome integrity
CVCL_1463,NCI-H1341,AZD5363,3.305727,lung_SCLC,lung_small_cell_carcinoma,"Other, kinases"
CVCL_3612,TOV-112D,Nutlin-3a (-),4.989483,urogenital_system,ovary,p53 pathway
CVCL_1673,RXF 393L,Entinostat,3.848836,kidney,kidney,Chromatin histone acetylation
CVCL_1635,Panc 03.27,Cediranib,3.362534,pancreas,pancreas,RTK signaling
CVCL_1075,BALL-1,Buparlisib,0.1973449999999999,leukemia,B_cell_leukemia,PI3K/MTOR signaling
CVCL_1613,NY,Paclitaxel,-4.525131,bone,osteosarcoma,Mitosis
CVCL_3216,TK [Human B-cell lymphoma],VSP34_8731,2.505536,lymphoma,B_cell_lymphoma,Other
CVCL_1369,LB771-HNC,GSK591,4.514636,aero_dig_tract,head and neck,Chromatin histone methylation
CVCL_3152,RERF-GC-1B,ABT737,1.295539,digestive_system,stomach,Apoptosis regulation
CVCL_1102,Ca9-22,IWP-2,2.737069,aero_dig_tract,head and neck,WNT signaling
CVCL_1456,NCI-H1155,Vinblastine,-4.440108,lung_NSCLC,lung_NSCLC_large cell,Mitosis
CVCL_1640,PC-14,Cisplatin,4.933266000000001,lung_NSCLC,lung_NSCLC_adenocarcinoma,DNA replication
CVCL_0297,HEY,Talazoparib,3.811082,urogenital_system,ovary,Genome integrity
CVCL_1104,CAL-120,EPZ5676,7.734164,breast,breast,Chromatin histone methylation
CVCL_3152,RERF-GC-1B,I-BRD9,5.0918980000000005,digestive_system,stomach,Chromatin other
CVCL_1476,NCI-H1568,VSP34_8731,2.450822,lung_NSCLC,lung_NSCLC_adenocarcinoma,Other
CVCL_1182,DSH1,Wnt-C59,2.704168,urogenital_system,Bladder,WNT signaling
CVCL_2614,MOG-G-UVW,Gefitinib,3.070672,nervous_system,glioma,EGFR signaling
CVCL_0035,PC-3,AT13148,5.97267,urogenital_system,prostate,PI3K/MTOR signaling
CVCL_0434,MKN45,BMS-536924,4.146502,digestive_system,stomach,IGF1R signaling
CVCL_U997,NCI-H2803,Nelarabine,5.660481,unknown,unknown,DNA replication
CVCL_0244,DG-75,IRAK4_4710,4.281569999999999,lymphoma,Burkitt_lymphoma,"Other, kinases"
CVCL_1716,SW1271,MK-2206,5.625514,lung_SCLC,lung_small_cell_carcinoma,PI3K/MTOR signaling
CVCL_0237,Capan-1,WIKI4,3.716491,pancreas,pancreas,WNT signaling
CVCL_1657,RF-48,RVX-208,4.527611,digestive_system,stomach,Chromatin other
CVCL_1654,RERF-LC-KJ,Dasatinib,2.435756,lung_NSCLC,lung_NSCLC_adenocarcinoma,"Other, kinases"
CVCL_1575,NCI-H650,Nutlin-3a (-),5.64989,lung_NSCLC,lung_NSCLC_adenocarcinoma,p53 pathway
CVCL_1626,OS-RC-2,Crizotinib,2.28528,kidney,kidney,RTK signaling
CVCL_1377,LK-2,Cytarabine,1.178609,lung_NSCLC,lung_NSCLC_squamous_cell_carcinoma,Other
CVCL_2193,SiSo,Niraparib,5.635642,urogenital_system,cervix,Genome integrity
CVCL_2310,BICR 22,Trametinib,0.6578510000000001,aero_dig_tract,head and neck,ERK MAPK signaling
CVCL_2805,JHH-7,GSK2578215A,5.736575,digestive_system,liver,"Other, kinases"
CVCL_0021,U-251MG,Venetoclax,2.957881,nervous_system,glioma,Apoptosis regulation
CVCL_1074,AU565,PD0325901,1.245524,breast,breast,ERK MAPK signaling
CVCL_2112,MFE-319,ML323,3.980912000000001,urogenital_system,endometrium,Protein stability and degradation
CVCL_1771,TGW,Fludarabine,4.672473,neuroblastoma,neuroblastoma,Unclassified
CVCL_0609,Calu-3,MN-64,5.782883,lung_NSCLC,lung_NSCLC_adenocarcinoma,WNT signaling
CVCL_2986,KMRC-20,Linsitinib,4.43886,kidney,kidney,IGF1R signaling
CVCL_1297,HuO-3N1,WZ4003,3.5112980000000005,bone,osteosarcoma,"Other, kinases"
CVCL_1978,CL-11,Vinorelbine,-1.096403,large_intestine,large_intestine,Mitosis
CVCL_3407,NT2-D1,YK-4-279,0.510079,,,Other
CVCL_1205,ESS-1,Sorafenib,2.194891,urogenital_system,endometrium,"Other, kinases"
CVCL_1112,CAL-62,MK-1775,-0.4007719999999998,thyroid,thyroid,Cell cycle
CVCL_1341,KP-N-YN,Niraparib,2.679737,neuroblastoma,neuroblastoma,Genome integrity
CVCL_1426,Mono-Mac-6,Rapamycin,-3.233326,leukemia,acute_myeloid_leukaemia,PI3K/MTOR signaling
CVCL_1535,NCI-H2170,WEHI-539,0.291906,lung_NSCLC,lung_NSCLC_squamous_cell_carcinoma,Apoptosis regulation
CVCL_1294,HT-55,Sinularin,3.078839,large_intestine,large_intestine,Unclassified
CVCL_1176,DMS 273,Osimertinib,2.528001,lung_SCLC,lung_small_cell_carcinoma,EGFR signaling
CVCL_1703,SK-PN-DW,AZD7762,-2.27841,bone,ewings_sarcoma,Cell cycle
CVCL_3156,RKN,ERK_2440,2.86707,urogenital_system,ovary,ERK MAPK signaling
CVCL_1573,NCI-H64,AZD5363,2.421944,lung_SCLC,lung_small_cell_carcinoma,"Other, kinases"
CVCL_0021,U-251MG,LY2109761,5.478748,nervous_system,glioma,Other
CVCL_1440,NB1,Nutlin-3a (-),4.315846,neuroblastoma,neuroblastoma,p53 pathway
CVCL_5058,SNU-407,PD0325901,-1.224184,large_intestine,large_intestine,ERK MAPK signaling
CVCL_1649,RD,Uprosertib,2.587517667670172,soft_tissue,rhabdomyosarcoma,PI3K/MTOR signaling
CVCL_8824,SJNB-7,WEHI-539,4.349257,neuroblastoma,neuroblastoma,Apoptosis regulation
CVCL_0542,SW13,OF-1,3.702294,kidney,adrenal_gland,Chromatin histone acetylation
CVCL_1069,ALL-PO,Nilotinib,1.0008709999999998,leukemia,lymphoblastic_leukemia,ABL signaling
CVCL_0428,MIA PaCa-2,GSK2578215A,3.187727,pancreas,pancreas,"Other, kinases"
CVCL_1324,Karpas-299,AZD5363,2.282901,lymphoma,anaplastic_large_cell_lymphoma,"Other, kinases"
CVCL_V001,NCI-H2869,IRAK4_4710,6.605985,unknown,unknown,"Other, kinases"
CVCL_1619,OCI-AML-2,MK-8776,0.546017,leukemia,acute_myeloid_leukaemia,Cell cycle
CVCL_1590,NCI-H810,GNE-317,2.160266,lung_NSCLC,lung_NSCLC_large cell,PI3K/MTOR signaling
CVCL_1171,Detroit 562,LCL161,4.162262,aero_dig_tract,head and neck,Apoptosis regulation
CVCL_1167,Daoy,Dihydrorotenone,0.0498269999999998,nervous_system,medulloblastoma,Unclassified
CVCL_1341,KP-N-YN,AZD1332,3.787735,neuroblastoma,neuroblastoma,RTK signaling
CVCL_1626,OS-RC-2,BMS-345541,3.782348,kidney,kidney,Other
CVCL_1066,ABC-1,Elephantin,4.835348000000001,lung_NSCLC,lung_NSCLC_adenocarcinoma,Unclassified
CVCL_2788,JHH-6,Nilotinib,2.903587,digestive_system,liver,ABL signaling
CVCL_1084,BFTC-909,ERK_2440,2.092751,kidney,kidney,ERK MAPK signaling
CVCL_1326,Karpas-45,Afatinib,0.673671,leukemia,lymphoblastic_leukemia,EGFR signaling
CVCL_5058,SNU-407,Palbociclib,2.83602,large_intestine,large_intestine,Cell cycle
CVCL_1204,ES8,Wnt-C59,4.565473,bone,ewings_sarcoma,WNT signaling
CVCL_0324,HuCC-T1,Epirubicin,-0.921139,digestive_system,biliary_tract,DNA replication
CVCL_1551,NCI-H2405,Rapamycin,-0.0399579999999999,lung_NSCLC,lung_NSCLC_adenocarcinoma,PI3K/MTOR signaling
CVCL_1866,KOPN-8,GSK2578215A,2.481639,leukemia,B_cell_leukemia,"Other, kinases"
CVCL_A570,NCI-H513,Navitoclax,6.7175210000000005,unknown,unknown,Apoptosis regulation
CVCL_1349,KYSE-180,AZD5153,2.758567,aero_dig_tract,oesophagus,Chromatin other
CVCL_0317,HT-1080,Lapatinib,5.237167,soft_tissue,fibrosarcoma,EGFR signaling
CVCL_1584,NCI-H727,Rapamycin,-0.3512469999999999,lung_NSCLC,lung_NSCLC_carcinoid,PI3K/MTOR signaling
CVCL_1728,SW780,Oxaliplatin,4.49164985652143,urogenital_system,Bladder,DNA replication
CVCL_1668,RPMI-8866,Gallibiscoquinazole,0.660986,leukemia,chronic_myeloid_leukaemia,Unclassified
CVCL_1902,WSU-DLCL2,Erlotinib,1.403612,lymphoma,B_cell_lymphoma,EGFR signaling
CVCL_1765,TE-6,Linsitinib,3.871176,aero_dig_tract,oesophagus,IGF1R signaling
CVCL_2805,JHH-7,Sabutoclax,0.955342,digestive_system,liver,Apoptosis regulation
CVCL_1391,Lu-165,AZD2014,6.603403999999999,lung_SCLC,lung_small_cell_carcinoma,PI3K/MTOR signaling
CVCL_1626,OS-RC-2,PFI3,6.05762,kidney,kidney,Chromatin other
CVCL_1331,KM12,Fludarabine,6.25089,large_intestine,large_intestine,Unclassified
CVCL_1481,NCI-H1623,Dihydrorotenone,-0.4679709999999999,lung_NSCLC,lung_NSCLC_adenocarcinoma,Unclassified
CVCL_1708,SNU-C1,Paclitaxel,-1.7278639999999998,large_intestine,large_intestine,Mitosis
CVCL_0479,PA-1,Teniposide,-1.627969,urogenital_system,ovary,DNA replication
CVCL_1176,DMS 273,BIBR-1532,3.656394,lung_SCLC,lung_small_cell_carcinoma,Genome integrity
CVCL_1267,HCC38,Vorinostat,2.55033,breast,breast,Chromatin histone acetylation
CVCL_2057,HCC15,Teniposide,2.324504,lung_NSCLC,lung_NSCLC_squamous_cell_carcinoma,DNA replication
CVCL_0103,SUP-B15,Sinularin,2.628051,leukemia,lymphoblastic_leukemia,Unclassified
CVCL_1081,BE-13,IRAK4_4710,3.712206,leukemia,lymphoblastic_leukemia,"Other, kinases"
CVCL_1353,KYSE-450,XAV939,5.003528,aero_dig_tract,oesophagus,WNT signaling
CVCL_0103,SUP-B15,PAK_5339,0.509737,leukemia,lymphoblastic_leukemia,Cytoskeleton
CVCL_1092,BT-549,PCI-34051,6.000156,breast,breast,Chromatin histone acetylation
CVCL_2986,KMRC-20,LCL161,4.302717,kidney,kidney,Apoptosis regulation
CVCL_2112,MFE-319,UMI-77,1.46954,urogenital_system,endometrium,Apoptosis regulation
CVCL_1533,NCI-H2135,Sapitinib,8.241155000000001,lung_NSCLC,lung_NSCLC_not specified,EGFR signaling
CVCL_0179,BT-474,Navitoclax,2.849717,breast,breast,Apoptosis regulation
CVCL_C355,RH1 [Human ESC],Erlotinib,1.2407979999999998,soft_tissue,rhabdomyosarcoma,EGFR signaling
CVCL_1255,HCC1569,ML323,4.332468,breast,breast,Protein stability and degradation
CVCL_1084,BFTC-909,Gallibiscoquinazole,3.061036,kidney,kidney,Unclassified
CVCL_1343,KS-1 [Human glioblastoma],LGK974,5.119246,nervous_system,glioma,WNT signaling
CVCL_1252,HCC1428,AZD4547,4.250719,breast,breast,RTK signaling
CVCL_2104,LOU-NH91,LY2109761,5.33827,lung_NSCLC,lung_NSCLC_squamous_cell_carcinoma,Other
CVCL_2193,SiSo,Telomerase Inhibitor IX,1.206641,urogenital_system,cervix,Genome integrity
